Year,quarter,citymarketid,strength_pax,degree,HHI_neighbors,TotalFaredPax_city,TotalPerLFMkts_city,TotalPerPrem_city,city_clean,lat,lon
2023,2,33044,5889.0,13,0.08193104671666677,852630.0,0.7954,-0.0386,"Louisville, KY",38.2468618,-85.7663724
2023,2,33105,13933.0,23,0.053569144094043813,1614060.0,0.7796,-0.0387,"Cincinnati, OH",39.1031182,-84.5120196
2023,2,33158,1110.0,2,0.5610924437951464,215380.0,0.7724,0.1932,"Midland/Odessa, TX",31.8456816,-102.3676431
2023,2,33192,21741.0,25,0.0999376414145379,2349750.0,0.9752,-0.0535,"Sacramento, CA",38.5781342,-121.4944209
2023,2,33195,46586.0,52,0.041418586110037715,2446975.0,0.97085,-0.30615,"Tampa, FL",27.9516896,-82.45875269999999
2023,2,33198,17912.0,27,0.0468866288585494,2036160.0,0.9196999999999999,0.0091,"Kansas City, MO",39.0997265,-94.5785667
2023,2,33214,15564.0,27,0.04894616575916284,1881260.0,0.8862,-0.0092,"San Antonio, TX",29.4251905,-98.4945922
2023,2,33244,6562.0,14,0.07775267369756379,908130.0,0.763,0.0154,"Memphis, TN",35.1485812,-90.0518955
2023,2,33256,307.0,1,1.0,144150.0,0.3202,0.019,"Mission/McAllen/Edinburg, TX",26.2159066,-98.3252932
2023,2,33264,311.0,1,1.0,138720.0,0.3358,-0.0592,"Medford, OR",42.3230112,-122.8767396
2023,2,33316,6302.0,14,0.0767281970904644,934050.0,0.9123,0.0804,"Omaha, NE",41.2565369,-95.9345034
2023,2,33342,9140.0,18,0.06697262136759094,1127060.0,0.8398,0.0153,"Milwaukee, WI",43.0410344,-87.9096783
2023,2,33485,719.0,2,0.5010532709430692,337770.0,0.2109,0.204,"Madison, WI",43.0721661,-89.4007501
2023,2,33495,22642.0,28,0.052097018406134635,2469000.0,0.9779,-0.0243,"New Orleans, LA",29.9508941,-90.0758356
2023,2,33570,42482.0,37,0.05604039177429909,4481280.0,0.8632,-0.0513,"San Diego, CA",32.715738,-117.1610838
2023,2,33667,5742.0,14,0.08098896943346193,462445.0,0.4579,0.1417,"Norfolk, VA",36.8507689,-76.28587259999999
2023,2,33728,1677.0,5,0.2016915517352344,507320.0,0.7768,0.0327,"Pensacola, FL",30.4076647,-87.2189746
2023,2,33851,4487.0,11,0.09526433717414283,781630.0,0.91,0.0446,"Oklahoma City, OK",35.4688692,-97.519539
2023,2,33933,258.0,1,1.0,,,,"Worcester, MA",42.2628113,-71.80249309999999
2023,2,34004,1217.0,4,0.2502017096879391,123740.0,0.0,-0.1028,"Everett, WA",47.9782457,-122.207417
2023,2,34027,13691.0,12,0.2782611735640996,1598600.0,0.8751000000000001,0.0656,"West Palm Beach/Palm Beach, FL",26.7056206,-80.0364297
2023,2,34057,26705.0,31,0.06439535107993923,2873910.0,0.7861,-0.0105,"Portland, OR",45.515232,-122.6783853
2023,2,34100,38136.0,39,0.04331186803028249,3903920.0,0.8184,0.0815,"Philadelphia, PA",39.9525839,-75.1652215
2023,2,34262,3017.0,7,0.19040803912070908,487600.0,0.6485,0.042,"Palm Springs, CA",33.8232286,-116.5106191
2023,2,34314,689.0,2,0.5005571693689557,122830.0,1.0,-0.6318,"Provo, UT",40.2335349,-111.6669789
2023,2,34321,1624.0,4,0.29042502851318885,416300.0,0.7167,0.0927,"Portland, ME",43.670822,-70.28438249999999
2023,2,34433,571.0,1,1.0,119000.0,0.2452,-0.0532,"Santa Rosa, CA",38.440429,-122.7140548
2023,2,34489,625.0,2,0.5181260799999999,161500.0,0.0881,-0.0236,"Bend/Redmond, OR",44.2726203,-121.1739212
2023,2,34492,23975.0,29,0.056671509360310804,2599910.0,0.8108,0.0064,"Raleigh/Durham, NC",35.7795897,-78.6381787
2023,2,34524,6722.0,14,0.0817039016508118,925280.0,0.7274,-0.0412,"Richmond, VA",37.5407246,-77.4360481
2023,2,34570,5547.0,11,0.13411124738370753,786400.0,0.9875,0.009,"Reno, NV",39.529919,-119.8142691
2023,2,34576,2584.0,7,0.17776517075789092,502430.0,0.8107999999999999,-0.0007,"Rochester, NY",43.15657789999999,-77.6088465
2023,2,34614,26442.0,29,0.053814866309469626,2957540.0,0.8040999999999999,0.10419999999999999,"Salt Lake City, UT",40.7605601,-111.8881397
2023,2,34653,2866.0,9,0.12236734650149088,559550.0,0.9334000000000001,0.0098,"Tulsa, OK",36.1551375,-95.989501
2023,2,34685,4629.0,8,0.19062709702855296,829910.0,0.7782,-0.016,"Savannah, GA",32.0808989,-81.091203
2023,2,34689,619.0,2,0.5058578508773075,205870.0,0.6536,0.1086,"Santa Barbara, CA",34.420285,-119.698935
2023,2,34761,1734.0,5,0.21663147924208015,593860.0,1.0,-0.5676,"Sanford, FL",28.8028612,-81.269453
2023,2,34986,4736.0,10,0.13519594737262602,826780.0,0.8535999999999999,-0.0975,"Sarasota/Bradenton, FL",27.336465,-82.5310117
2023,2,35096,2336.0,7,0.15828119135860386,529940.0,0.7947999999999998,-0.0694,"Syracuse, NY",43.0494832,-76.14739770000001
2023,2,35356,654.0,2,0.5168335998653312,102850.0,1.0,-0.5658,"Trenton, NJ",40.2201787,-74.7642295
2023,2,35412,2587.0,8,0.1279623714002799,457690.0,0.5219,0.0588,"Knoxville, TN",35.965266,-83.923304
2023,3,30135,662.0,2,0.5465539744982247,138210.0,0.8096,-0.3975,"Allentown/Bethlehem/Easton, PA",40.6672608,-75.30623260000002
2023,3,30140,7088.0,15,0.07532924530825634,956580.0,0.9534,0.0242,"Albuquerque, NM",35.0843859,-106.650422
2023,3,30154,720.0,1,1.0,122280.0,0.8984,0.3752,"Nantucket, MA",41.2853251,-70.0988002
2023,3,30158,647.0,2,0.5286962296558363,129490.0,0.9994,-0.5641,"Atlantic City, NJ",39.3636917,-74.4291041
2023,3,30189,2109.0,6,0.17568433148278922,475630.0,0.9335,-0.0999,"Colorado Springs, CO",38.8353142,-104.8216009
2023,3,30194,82300.0,68,0.03158650818140077,4170170.0,0.79765,0.0808,"Dallas/Fort Worth, TX",32.7766642,-96.7969879
2023,3,30198,13582.0,24,0.05185129538495225,1669030.0,0.8077,0.0013,"Pittsburgh, PA",40.4386612,-79.99723519999999
2023,3,30255,460.0,1,1.0,255770.0,0.1398,0.2365,"Huntsville, AL",34.7295497,-86.5853155
2023,3,30257,2806.0,8,0.13847300027585732,560130.0,0.887,0.0827,"Albany, NY",42.6518095,-73.75447070000001
2023,3,30279,263.0,1,1.0,105400.0,0.886,-0.0077,"Amarillo, TX",35.2069816,-101.8320065
2023,3,30325,85479.0,71,0.02822389447122995,8505550.0,0.9426999999999999,-0.0219,"Denver, CO",39.7392358,-104.990251
2023,3,30397,71841.0,53,0.04200565984620992,7307360.0,0.9103,0.0968,"Atlanta, GA",33.7501275,-84.3885209
2023,3,30423,30437.0,33,0.04681249947505749,3374990.0,0.9302,-0.0233,"Austin, TX",30.267153,-97.7430608
2023,3,30431,1686.0,5,0.20836939192203185,384780.0,0.5756,-0.1343,"Asheville, NC",35.5975104,-82.54605629999999
2023,3,30436,2714.0,8,0.13690468755854765,540750.0,0.8295,0.066,"Tucson, AZ",32.2539787,-110.9741769
2023,3,30466,54659.0,52,0.036276349293161765,2869920.0,0.981549999999999,-0.2741,"Phoenix, AZ",33.4482948,-112.0725488
2023,3,30529,8890.0,19,0.07010219897990816,1164890.0,0.8044,-0.0106,"Hartford, CT",41.7658043,-72.6733723
2023,3,30559,69776.0,52,0.04698801561202485,7003950.0,0.6139,-0.0036,"Seattle, WA",47.6061389,-122.3328481
2023,3,30581,247.0,1,1.0,163860.0,0.1487,0.1322,"Bangor, ME",44.8016128,-68.7712257
2023,3,30599,2764.0,8,0.13056488111568837,522400.0,0.7105,0.1489,"Birmingham, AL",33.5185892,-86.8103567
2023,3,30615,5040.0,12,0.09609552154195011,716870.0,0.9324,0.0327,"El Paso, TX",31.7618778,-106.4850217
2023,3,30647,16356.0,25,0.049328821589527845,921485.0,0.7371500000000001,-0.129199999999999,"Cleveland, OH",41.49932,-81.6943605
2023,3,30666,611.0,2,0.5177126387211006,99720.0,0.9966,-0.3884,"Bellingham, WA",48.7519112,-122.4786854
2023,3,30676,224.0,1,1.0,57680.0,1.0,-0.6116,"Belleville, IL",38.5200504,-89.9839935
2023,3,30693,31399.0,36,0.042109036274665314,3462080.0,0.9579,-0.0064,"Nashville, TN",36.1626638,-86.7816016
2023,3,30713,6387.0,12,0.10418250395054206,866970.0,0.7187,-0.035,"Boise, ID",43.6150186,-116.2023137
2023,3,30721,78115.0,54,0.03413129883505457,2565330.0,0.863833333333333,0.0475666666666666,"Boston, MA",42.3555076,-71.0565364
2023,3,30785,927.0,3,0.34709523360668615,262910.0,0.5359,0.11320000000000001,"Burlington, VT",44.4758825,-73.21207199999999
2023,3,30792,7781.0,16,0.0935669372540723,956070.0,0.7865,-0.0347,"Buffalo, NY",42.88690039999999,-78.8788896
2023,3,30849,3135.0,10,0.10506688644185497,564640.0,0.7111,0.0861,"Bozeman, MT",45.67931189999999,-111.037259
2023,3,30852,96818.0,71,0.030794865667750724,3157080.0,0.6316,0.0680333333333333,"Washington, DC",38.9072873,-77.0369274
2023,3,30868,594.0,2,0.5130598918477706,191160.0,0.0,0.0727,"Columbia, SC",34.0008322,-81.035147
2023,3,30977,106585.0,73,0.034579215628839685,5185785.0,0.75235,0.029099999999999997,"Chicago, IL",41.88325,-87.6323879
2023,3,30994,8263.0,15,0.11569734240152811,1163250.0,0.8196,-0.1244,"Charleston, SC",32.7833163,-79.9319664
2023,3,31003,527.0,2,0.5062669004677222,217220.0,0.5567,-0.0943,"Cedar Rapids/Iowa City, IA",41.9778795,-91.6656232
2023,3,31057,27273.0,36,0.0500185106803401,3093740.0,0.5974,0.1763,"Charlotte, NC",35.2270768,-80.84089329999999
2023,3,31066,12417.0,21,0.05762602247012293,769325.0,0.8930999999999999,-0.283649999999999,"Columbus, OH",39.9625112,-83.0032218
2023,3,31123,18396.0,28,0.04532099635375511,2123650.0,0.9348,0.05770000000000001,"St. Louis, MO",38.62742799999999,-90.1982439
2023,3,31135,4450.0,9,0.15302189117535667,799180.0,0.9403,-0.2554,"Myrtle Beach, SC",33.6954218,-78.8802094
2023,3,31136,9291.0,16,0.09929539839014036,1298140.0,0.7861,0.017,"Jacksonville, FL",30.3297566,-81.6591529
2023,3,31267,313.0,1,1.0,183300.0,0.1086,-0.022,"Dayton, OH",39.7592225,-84.1936144
2023,3,31295,33646.0,33,0.0433998375391005,3579490.0,0.8072,0.1058,"Detroit, MI",42.32971819999999,-83.0424533
2023,3,31423,2814.0,9,0.11765671591277038,543950.0,0.7962,-0.0281,"Des Moines, IA",41.5896139,-93.6163963
2023,3,31453,56072.0,52,0.03655147239915189,2926895.0,0.84625,0.0167,"Houston, TX",29.7600771,-95.3701108
2023,3,31454,74412.0,53,0.053060454534425566,7350640.0,0.9697,-0.1859,"Orlando, FL",28.5383832,-81.3789269
2023,3,31481,726.0,2,0.5175458567644893,314180.0,0.7944,0.0326,"Panama City, FL",30.1588129,-85.6602058
2023,3,31504,1390.0,4,0.2609047150768594,479930.0,0.8229,-0.1767,"Valparaiso, FL",30.5085309,-86.50272819999999
2023,3,31603,1616.0,4,0.3000310937653171,304210.0,0.801,-0.1599,"Eugene, OR",44.052121,-123.0896705
2023,3,31637,245.0,1,1.0,143140.0,0.6605,0.0315,"Fargo, ND",46.8771863,-96.7898034
2023,3,31638,1667.0,5,0.21330646888018917,405470.0,0.613,-0.0761,"Fresno, CA",36.7377981,-119.7871247
2023,3,31648,271.0,1,1.0,250120.0,0.1975,0.2867,"Kalispell, MT",48.1919889,-114.3168131
2023,3,31650,40878.0,44,0.036344979306550104,4315280.0,0.9662,0.0947,"Minneapolis/St. Paul, MN",44.9374831,-93.2009998
2023,3,31703,179841.0,73,0.036278369930288254,2858061.66666666,0.815866666666666,-0.0769666666666666,"New York City, NY",40.7127753,-74.0059728
2023,3,31714,10709.0,17,0.10602379447337823,1315350.0,0.9221,-0.1157,"Fort Myers, FL",26.6409247,-81.8605575
2023,3,31775,464.0,2,0.5000092895362664,188290.0,0.5563,-0.0923,"Sioux Falls, SD",43.5460223,-96.731265
2023,3,31834,777.0,3,0.33335652254571174,327280.0,0.4901,0.1785,"Fayetteville, AR",36.0618562,-94.1579584
2023,3,31871,1567.0,4,0.29451526763100955,421470.0,0.4834,0.1041,"Greenville/Spartanburg, SC",34.8332582,-82.2975348
2023,3,31884,5063.0,11,0.1076517257237847,757820.0,0.7117,0.0128,"Spokane, WA",47.6579711,-117.4235319
2023,3,31986,3932.0,12,0.09449735017163602,669530.0,0.8354,-0.0193,"Grand Rapids, MI",42.9704146,-85.6721946
2023,3,31995,889.0,2,0.600719201438403,282870.0,0.0102,0.0454,"Greensboro/High Point, NC",35.9878908,-79.9638094
2023,3,32070,256.0,1,1.0,203830.0,0.3066,0.0182,"Harrisburg, PA",40.2731911,-76.8867008
2023,3,32206,529.0,2,0.5030034912682559,136520.0,0.8751,-0.0241,"Harlingen/San Benito, TX",26.132576,-97.6311006
2023,3,32211,77279.0,58,0.03537805626099053,7799120.0,0.9837,-0.1415,"Las Vegas, NV",36.171563,-115.1391009
2023,3,32244,1476.0,5,0.22741001461505128,245240.0,1.0,-0.5451,"New Haven, CT",41.308274,-72.9278835
2023,3,32323,542.0,1,1.0,253730.0,0.2465,0.0869,"Wilmington, NC",34.2103894,-77.8868117
2023,3,32337,14466.0,22,0.05609533963695323,1722950.0,0.7902,0.016,"Indianapolis, IN",39.76909,-86.158018
2023,3,32441,248.0,1,1.0,227550.0,0.0259,0.5248,"Jackson, WY",43.4799291,-110.7624282
2023,3,32448,237.0,1,1.0,192750.0,0.795,0.03,"Jackson/Vicksburg, MS",32.3522304,-90.8745758
2023,3,32457,98767.0,51,0.0628015746772239,3240506.6666666605,0.8659,-0.0431666666666666,"San Francisco, CA",37.7749295,-122.4194155
2023,3,32467,74524.0,51,0.06891723512830121,3659925.0,0.896749999999999,-0.0856,"Miami, FL",25.7616798,-80.1917902
2023,3,32575,147997.0,66,0.04390543036098482,2872096.0,0.91008,-0.03166,"Los Angeles, CA",34.0549076,-118.242643
2023,3,32600,1254.0,5,0.200457101867326,373170.0,0.8466000000000001,0.0318,"Little Rock, AR",34.7428286,-92.2762904
2023,3,32896,619.0,2,0.5289708503736027,155740.0,0.9002,0.0095,"Lubbock, TX",33.5845235,-101.8552139
2023,3,33044,5312.0,13,0.08159017375979823,791950.0,0.8019,-0.0541,"Louisville, KY",38.2468618,-85.7663724
2023,3,33105,12349.0,22,0.054000968840199864,1465640.0,0.7945,-0.0388,"Cincinnati, OH",39.1031182,-84.5120196
2023,3,33158,1115.0,2,0.5506847111343481,213700.0,0.7549,0.2017,"Midland/Odessa, TX",31.8456816,-102.3676431
2023,3,33192,19737.0,21,0.10047508277446743,2273150.0,0.969,-0.054700000000000006,"Sacramento, CA",38.5781342,-121.4944209
2023,3,33195,37111.0,47,0.044956907993918604,2017665.0,0.9702999999999989,-0.32255,"Tampa, FL",27.9516896,-82.45875269999999
2023,3,33198,17751.0,27,0.04718051829214873,2072420.0,0.9091,0.0091,"Kansas City, MO",39.0997265,-94.5785667
2023,3,33214,14444.0,25,0.05308707217193288,1802590.0,0.9025,-0.0241,"San Antonio, TX",29.4251905,-98.4945922
2023,3,33244,6054.0,13,0.08305691459389446,873060.0,0.7420000000000001,0.012800000000000002,"Memphis, TN",35.1485812,-90.0518955
2023,3,33256,296.0,1,1.0,146130.0,0.3288,0.1111,"Mission/McAllen/Edinburg, TX",26.2159066,-98.3252932
2023,3,33264,323.0,1,1.0,147690.0,0.3178,-0.0708,"Medford, OR",42.3230112,-122.8767396
2023,3,33316,5585.0,13,0.08184696667198316,879410.0,0.9226,0.040499999999999994,"Omaha, NE",41.2565369,-95.9345034
2023,3,33342,9567.0,19,0.06433401663624794,1182250.0,0.8642999999999998,0.0217,"Milwaukee, WI",43.0410344,-87.9096783
2023,3,33485,1042.0,3,0.35618605884888427,360550.0,0.1476,0.1637,"Madison, WI",43.0721661,-89.4007501
2023,3,33495,17357.0,25,0.05536297326946377,1973670.0,0.9504,-0.1054,"New Orleans, LA",29.9508941,-90.0758356
2023,3,33541,472.0,1,1.0,72890.0,0.9968,0.2889,"Martha's Vineyard, MA",41.3804981,-70.645473
2023,3,33570,42406.0,37,0.05562410358091753,4544180.0,0.9075999999999999,-0.024,"San Diego, CA",32.715738,-117.1610838
2023,3,33667,5983.0,15,0.08124079565901371,469015.0,0.3913,0.12085,"Norfolk, VA",36.8507689,-76.28587259999999
2023,3,33728,1827.0,6,0.17095061039345055,493870.0,0.8093,-0.015400000000000002,"Pensacola, FL",30.4076647,-87.2189746
2023,3,33851,4282.0,11,0.0964403308026539,758230.0,0.9062,0.0292,"Oklahoma City, OK",35.4688692,-97.519539
2023,3,33933,464.0,2,0.5000371581450654,,,,"Worcester, MA",42.2628113,-71.80249309999999
2023,3,34004,578.0,2,0.504693430394751,93810.0,0.0,-0.0195,"Everett, WA",47.9782457,-122.207417
2023,3,34027,9305.0,8,0.3292141271340427,1176640.0,0.878,0.0259,"West Palm Beach/Palm Beach, FL",26.7056206,-80.0364297
2023,3,34057,27603.0,31,0.061895117374903726,3053940.0,0.8376,0.0029,"Portland, OR",45.515232,-122.6783853
2023,3,34100,36107.0,38,0.042789956230701996,3807550.0,0.8057,0.0423,"Philadelphia, PA",39.9525839,-75.1652215
2023,3,34252,248.0,1,1.0,127230.0,0.3622,-0.0334,"Pasco/Kennewick/Richland, WA",46.2086683,-119.119948
2023,3,34262,837.0,2,0.5239012859547025,244620.0,0.5816,-0.0155,"Palm Springs, CA",33.8232286,-116.5106191
2023,3,34314,560.0,2,0.5057397959183674,99090.0,1.0,-0.6137,"Provo, UT",40.2335349,-111.6669789
2023,3,34321,2848.0,6,0.21172999384547403,617960.0,0.6926,0.11520000000000001,"Portland, ME",43.670822,-70.28438249999999
2023,3,34433,860.0,2,0.5976203353163871,130720.0,0.2576,-0.0528,"Santa Rosa, CA",38.440429,-122.7140548
2023,3,34489,1016.0,3,0.3529899559799119,191420.0,0.1349,0.0195,"Bend/Redmond, OR",44.2726203,-121.1739212
2023,3,34492,22867.0,29,0.05537117655466802,2542170.0,0.7598,-0.0436,"Raleigh/Durham, NC",35.7795897,-78.6381787
2023,3,34524,6268.0,13,0.0853537727108531,890090.0,0.7113,-0.08369999999999998,"Richmond, VA",37.5407246,-77.4360481
2023,3,34570,6404.0,12,0.12129462340253457,881880.0,0.9603,0.06110000000000001,"Reno, NV",39.529919,-119.8142691
2023,3,34576,1804.0,5,0.2289270947537131,463780.0,0.8128,0.0,"Rochester, NY",43.15657789999999,-77.6088465
2023,3,34614,26930.0,31,0.052160591838476586,3019140.0,0.8307,0.1008,"Salt Lake City, UT",40.7605601,-111.8881397
2023,3,34653,1976.0,6,0.17703279434181843,526910.0,0.8866999999999999,-0.009,"Tulsa, OK",36.1551375,-95.989501
2023,3,34685,3719.0,7,0.21981632368134071,710930.0,0.7109,-0.063,"Savannah, GA",32.0808989,-81.091203
2023,3,34689,858.0,3,0.33863378268972677,216970.0,0.758,0.0867,"Santa Barbara, CA",34.420285,-119.698935
2023,3,34761,432.0,1,1.0,404780.0,1.0,-0.622,"Sanford, FL",28.8028612,-81.269453
2023,3,34986,2630.0,6,0.2081149069669939,573960.0,0.8003,-0.1528,"Sarasota/Bradenton, FL",27.336465,-82.5310117
2023,3,35096,2267.0,7,0.15096699173757305,531490.0,0.8383,-0.0673,"Syracuse, NY",43.0494832,-76.14739770000001
2023,3,35249,247.0,1,1.0,93450.0,0.0,0.2899,"Tallahassee, FL",30.4381828,-84.28062349999999
2023,3,35356,692.0,2,0.5505362691703699,98270.0,1.0,-0.622,"Trenton, NJ",40.2201787,-74.7642295
2023,3,35412,2134.0,7,0.14932291835933417,449220.0,0.4436,0.0486,"Knoxville, TN",35.965266,-83.923304
2023,4,30135,417.0,1,1.0,130670.0,0.7907,-0.3771,"Allentown/Bethlehem/Easton, PA",40.6672608,-75.30623260000002
2023,4,30140,7203.0,15,0.07696083332085338,974820.0,0.9588,0.0299,"Albuquerque, NM",35.0843859,-106.650422
2023,4,30157,252.0,1,1.0,41320.0,0.4777,-0.1974,"Eureka/Arcata, CA",40.8020712,-124.1636729
2023,4,30158,980.0,3,0.3726697209496043,135320.0,0.9997000000000001,-0.5637,"Atlantic City, NJ",39.3636917,-74.4291041
2023,4,30189,2151.0,6,0.17816608062460434,465470.0,0.9364,-0.11820000000000001,"Colorado Springs, CO",38.8353142,-104.8216009
2023,4,30194,84941.0,69,0.03196089294122244,4254095.0,0.81455,0.0529,"Dallas/Fort Worth, TX",32.7766642,-96.7969879
2023,4,30198,14020.0,25,0.053724137720517456,1624090.0,0.789,-0.0151,"Pittsburgh, PA",40.4386612,-79.99723519999999
2023,4,30255,660.0,2,0.5440955004591368,239120.0,0.1559,0.2186,"Huntsville, AL",34.7295497,-86.5853155
2023,4,30257,2280.0,6,0.18744536780547863,493380.0,0.8659,0.0319,"Albany, NY",42.6518095,-73.75447070000001
2023,4,30279,264.0,1,1.0,109060.0,0.9012,-0.0588,"Amarillo, TX",35.2069816,-101.8320065
2023,4,30325,76630.0,66,0.029180264239874108,7684060.0,0.9437,-0.0401,"Denver, CO",39.7392358,-104.990251
2023,4,30397,69264.0,52,0.04418364170183297,7008510.0,0.9225,0.10590000000000001,"Atlanta, GA",33.7501275,-84.3885209
2023,4,30423,33229.0,34,0.04608194300301144,3600360.0,0.9068,0.0228,"Austin, TX",30.267153,-97.7430608
2023,4,30431,1470.0,4,0.26771160164746166,354730.0,0.6096,-0.1495,"Asheville, NC",35.5975104,-82.54605629999999
2023,4,30436,4009.0,10,0.11071578098691764,727950.0,0.7943,0.0853,"Tucson, AZ",32.2539787,-110.9741769
2023,4,30466,68855.0,58,0.0336544041257529,3542465.0,0.98265,-0.24825,"Phoenix, AZ",33.4482948,-112.0725488
2023,4,30529,8389.0,17,0.07748973535765472,1124750.0,0.8446,0.029,"Hartford, CT",41.7658043,-72.6733723
2023,4,30559,54844.0,48,0.04932194322210947,5526790.0,0.47870000000000007,-0.1013,"Seattle, WA",47.6061389,-122.3328481
2023,4,30599,3489.0,10,0.10707632003329302,543360.0,0.743,0.1613,"Birmingham, AL",33.5185892,-86.8103567
2023,4,30615,5452.0,13,0.09297220214138571,747000.0,0.9371000000000002,0.0344,"El Paso, TX",31.7618778,-106.4850217
2023,4,30647,15421.0,23,0.0540374924916605,868950.0,0.7349499999999999,-0.1368,"Cleveland, OH",41.49932,-81.6943605
2023,4,30666,341.0,1,1.0,92710.0,0.9897,-0.3767,"Bellingham, WA",48.7519112,-122.4786854
2023,4,30693,31677.0,37,0.042621051528827114,3418730.0,0.9627999999999999,-0.0233,"Nashville, TN",36.1626638,-86.7816016
2023,4,30713,6283.0,12,0.10276694330079153,828230.0,0.7237,-0.0395,"Boise, ID",43.6150186,-116.2023137
2023,4,30721,74087.0,49,0.0365921379958497,2435890.0,0.876533333333333,0.04580000000000001,"Boston, MA",42.3555076,-71.0565364
2023,4,30785,612.0,2,0.5103379042248708,213990.0,0.5686,0.1416,"Burlington, VT",44.4758825,-73.21207199999999
2023,4,30792,6203.0,12,0.11930093474295393,817710.0,0.8533,-0.0685,"Buffalo, NY",42.88690039999999,-78.8788896
2023,4,30849,881.0,3,0.3389000477993612,332360.0,0.7876,0.0393,"Bozeman, MT",45.67931189999999,-111.037259
2023,4,30852,97894.0,68,0.03134892680829107,3175843.33333333,0.6283,0.0569,"Washington, DC",38.9072873,-77.0369274
2023,4,30868,597.0,2,0.5033683212264561,199440.0,0.0,0.1113,"Columbia, SC",34.0008322,-81.035147
2023,4,30928,246.0,1,1.0,269790.0,0.8315,0.0287,"Wichita, KS",37.693452,-97.3382202
2023,4,30977,100817.0,65,0.03603577754638028,4934225.0,0.776,-0.00134999999999999,"Chicago, IL",41.88325,-87.6323879
2023,4,30990,224.0,1,1.0,76980.0,0.0,0.1198,"Charlottesville, VA",38.0301826,-78.4769353
2023,4,30994,7381.0,13,0.12185853963499914,1089030.0,0.8109,-0.062000000000000006,"Charleston, SC",32.7833163,-79.9319664
2023,4,31003,552.0,2,0.5067212770426381,217670.0,0.4765,-0.0626,"Cedar Rapids/Iowa City, IA",41.9778795,-91.6656232
2023,4,31057,29038.0,36,0.04880919388371501,3240650.0,0.7227,0.141,"Charlotte, NC",35.2270768,-80.84089329999999
2023,4,31066,12731.0,21,0.0595722522144705,754330.0,0.9011000000000001,-0.25445,"Columbus, OH",39.9625112,-83.0032218
2023,4,31123,18450.0,28,0.04573803071364047,2076640.0,0.9346,0.0469,"St. Louis, MO",38.62742799999999,-90.1982439
2023,4,31135,1483.0,3,0.40324168401697097,411170.0,0.9232,-0.2053,"Myrtle Beach, SC",33.6954218,-78.8802094
2023,4,31136,10011.0,17,0.09603509658504603,1331140.0,0.8113,0.0542,"Jacksonville, FL",30.3297566,-81.6591529
2023,4,31267,276.0,1,1.0,176790.0,0.0877,0.0144,"Dayton, OH",39.7592225,-84.1936144
2023,4,31295,32213.0,32,0.04643303635544546,3369440.0,0.8512,0.1049,"Detroit, MI",42.32971819999999,-83.0424533
2023,4,31423,2573.0,8,0.13401614934846895,514480.0,0.7846,-0.0202,"Des Moines, IA",41.5896139,-93.6163963
2023,4,31453,58254.0,54,0.03635340956127094,2999385.0,0.862849999999999,-0.00075,"Houston, TX",29.7600771,-95.3701108
2023,4,31454,83748.0,58,0.04638180508359824,8208780.0,0.9692,-0.1588,"Orlando, FL",28.5383832,-81.3789269
2023,4,31481,220.0,1,1.0,196740.0,0.7735,0.0481,"Panama City, FL",30.1588129,-85.6602058
2023,4,31504,450.0,2,0.5003555555555556,280910.0,0.8367,-0.1127,"Valparaiso, FL",30.5085309,-86.50272819999999
2023,4,31603,1657.0,4,0.29185048780816486,290750.0,0.8433,-0.1403,"Eugene, OR",44.052121,-123.0896705
2023,4,31624,291.0,1,1.0,221100.0,0.2135,0.2428,"Key West, FL",24.5550593,-81.7799871
2023,4,31637,345.0,1,1.0,154660.0,0.6881,-0.0225,"Fargo, ND",46.8771863,-96.7898034
2023,4,31638,1750.0,6,0.18438334693877548,370610.0,0.7075,-0.0703,"Fresno, CA",36.7377981,-119.7871247
2023,4,31650,36588.0,40,0.038395130306639935,3880280.0,0.9452999999999999,0.0427,"Minneapolis/St. Paul, MN",44.9374831,-93.2009998
2023,4,31703,182864.0,74,0.03790709081258729,3455404.0,0.78448,0.04692,"New York City, NY",40.7127753,-74.0059728
2023,4,31714,18373.0,26,0.07472378923482209,2013620.0,0.9122000000000001,0.0158,"Fort Myers, FL",26.6409247,-81.8605575
2023,4,31775,334.0,1,1.0,193740.0,0.673,-0.038,"Sioux Falls, SD",43.5460223,-96.731265
2023,4,31834,777.0,3,0.33533423108712684,311620.0,0.4491,0.2114,"Fayetteville, AR",36.0618562,-94.1579584
2023,4,31871,1628.0,4,0.2965109961424458,424370.0,0.5288,0.1333,"Greenville/Spartanburg, SC",34.8332582,-82.2975348
2023,4,31884,4615.0,10,0.11772206369310119,658490.0,0.6807,-0.0063,"Spokane, WA",47.6579711,-117.4235319
2023,4,31986,3909.0,12,0.08811899467032053,647090.0,0.8277,-0.0546,"Grand Rapids, MI",42.9704146,-85.6721946
2023,4,31995,944.0,2,0.6271276213731687,293990.0,0.012,0.088,"Greensboro/High Point, NC",35.9878908,-79.9638094
2023,4,32070,229.0,1,1.0,203940.0,0.3286,0.0366,"Harrisburg, PA",40.2731911,-76.8867008
2023,4,32206,761.0,3,0.33887736759675435,168340.0,0.8825,-0.1191,"Harlingen/San Benito, TX",26.132576,-97.6311006
2023,4,32211,80031.0,65,0.0330066194450299,8009000.0,0.9808,-0.1001,"Las Vegas, NV",36.171563,-115.1391009
